date,open,high,low,close,volume
2021-08-01,96.7334976196289,96.8445053100586,96.55905151367188,96.7217025756836,0.0
2021-08-02,96.7822036743164,96.84519958496094,96.7228012084961,96.78302001953125,0.0
2021-08-03,96.8041000366211,96.87000274658203,96.74322509765625,96.79306030273438,0.0
2021-08-04,96.83403778076172,96.93659973144531,96.7314682006836,96.8323974609375,0.0
2021-08-05,96.80059814453125,96.939208984375,96.72720336914062,96.79650115966797,0.0
2021-08-08,97.25129699707031,97.30809783935547,96.80903625488281,97.26119995117188,0.0
2021-08-09,97.00080108642578,97.04039764404297,96.8973388671875,96.99749755859375,0.0
2021-08-10,97.02210235595703,97.0718765258789,96.92418670654297,97.01920318603516,0.0
2021-08-11,96.96614837646484,97.09358978271484,96.73789978027344,96.9727554321289,0.0
2021-08-12,96.98949432373047,97.12183380126953,96.88816833496094,96.99321746826172,0.0
2021-08-15,97.07820129394531,97.11849975585938,96.50144958496094,97.091796875,0.0
2021-08-16,97.02580261230469,97.27259063720703,96.9471435546875,97.02210235595703,0.0
2021-08-17,97.15039825439453,97.29759979248047,97.1260986328125,97.1498031616211,0.0
2021-08-18,97.27230072021484,97.30904388427734,97.15059661865234,97.26750183105469,0.0
2021-08-19,97.27742767333984,97.33487701416016,97.18390655517578,97.27629852294922,0.0
2021-08-22,97.05986022949219,97.44322204589844,96.85248565673828,97.07604217529297,0.0
2021-08-23,97.39710235595703,97.44657135009766,97.06863403320312,97.40129852294922,0.0
2021-08-24,97.34880065917969,97.52240753173828,97.28373718261719,97.36009979248047,0.0
2021-08-25,97.40779876708984,97.55693054199219,97.13436889648438,97.4052963256836,0.0
2021-08-26,97.43800354003906,97.60139465332031,97.36244201660156,97.43669891357422,0.0
2021-08-29,97.45425415039062,97.75550079345703,96.95228576660156,97.4563217163086,0.0
2021-08-30,97.6063003540039,97.78968811035156,97.11988067626953,97.61699676513672,0.0
2021-08-31,97.74949645996094,97.82649993896484,97.65270233154297,97.74738311767578,0.0
2021-09-01,97.70390319824219,97.84649658203125,97.4805908203125,97.7133560180664,0.0
2021-09-02,97.83000183105469,97.8885269165039,97.40885162353516,97.82833862304688,0.0
2021-09-05,97.84561157226562,97.98148345947266,97.67871856689453,97.84396362304688,0.0
2021-09-06,97.95220184326172,98.0210189819336,97.85579681396484,97.94869995117188,0.0
2021-09-07,97.88594055175781,98.04988861083984,97.86820220947266,97.88469696044922,0.0
2021-09-08,98.00869750976562,98.07119750976562,97.9791030883789,97.9884033203125,0.0
2021-09-09,97.96900939941406,98.1032485961914,97.93299865722656,97.95369720458984,0.0
2021-09-12,98.03949737548828,98.25788116455078,97.5199966430664,98.04521179199219,0.0
2021-09-13,98.17496490478516,98.24580383300781,97.66343688964844,98.1759033203125,0.0
2021-09-14,98.1178970336914,98.25370025634766,98.09590148925781,98.1190414428711,0.0
2021-09-15,98.17160034179688,98.32969665527344,98.08493041992188,98.1615982055664,0.0
2021-09-16,98.28111267089844,98.36414337158203,98.15457916259766,98.27275848388672,0.0
2021-09-19,98.2510986328125,98.8570785522461,98.22654724121094,98.25060272216797,0.0
2021-09-20,98.37960052490234,98.52837371826172,98.10436248779297,98.37249755859375,0.0
2021-09-21,98.38089752197266,98.54319763183594,98.3320083618164,98.38469696044922,0.0
2021-09-22,98.48470306396484,98.71231079101562,98.38050079345703,98.4833984375,0.0
2021-09-23,98.43900299072266,98.56549835205078,98.16412353515625,98.44779968261719,0.0
2021-09-26,98.51580047607422,98.70339965820312,98.45695495605469,98.50779724121094,0.0
2021-09-27,98.55010223388672,98.7162094116211,98.52462005615234,98.55204010009766,0.0
2021-09-28,98.56620025634766,98.73770904541016,98.52788543701172,98.5624008178711,0.0
2021-09-29,98.60600280761719,98.7735824584961,98.60179901123047,98.61750030517578,0.0
2021-09-30,98.73860168457031,98.80989837646484,98.60265350341797,98.74009704589844,0.0
2021-10-03,98.6095962524414,98.92180633544922,98.49240112304688,98.60880279541016,0.0
2021-10-04,98.90360260009766,98.91840362548828,98.70088958740234,98.8949966430664,0.0
2021-10-05,98.9030990600586,98.94640350341797,98.79907989501953,98.8864974975586,0.0
