date,open,high,low,close,volume
2024-07-31,1013.1425811323425,1041.829439025605,971.9124785860913,971.9518372530729,3055204208
2024-08-01,988.1006644681765,993.0699633472104,908.5280024491221,964.2152650479693,4402828194
2024-08-04,818.4711140498985,835.1685125811491,756.7242768895812,790.6000272580422,4333596296
2024-08-05,789.7856343140083,796.0144109069006,632.7862274634826,742.9407020306026,14114308949
2024-08-06,734.4398801739881,844.665691272734,734.0192730773706,814.9030360506586,5813459735
2024-08-07,812.0523232900086,873.5929258345204,804.4929764718763,815.117546237605,5529725414
2024-08-08,802.1461998105951,904.1580190168315,787.6567423901724,903.6302018389324,5385642745
2024-08-11,847.7591388621368,869.620416766702,778.3061245448771,779.289320380427,2411765937
2024-08-12,777.2799924179999,828.2588957664266,776.7787023544661,804.3120297641508,3380174341
2024-08-13,799.0121276952559,816.2279344379785,780.9944822434918,800.4204235259094,2224488388
2024-08-14,802.3570725908576,829.7745913046674,780.5100947125902,787.1030501797213,2714536693
2024-08-15,789.4014438905579,808.208501126057,757.8043490795244,782.9465428098774,3032770371
2024-08-18,775.8221928687708,804.0785827773507,771.2324152354267,780.1356337800971,1866239536
2024-08-19,770.7676678074495,788.8047833884411,760.8312814221426,780.2642553100304,2077549615
2024-08-20,790.7464399273158,814.3118986385525,774.3880394243752,784.28717043082,2124392770
2024-08-21,780.3408935038024,790.3369025921857,763.5288190663559,782.4054476325691,1923259439
2024-08-22,797.8751505189502,809.6362077717858,787.9501428968724,800.9407784104696,1368400829
2024-08-25,881.6779762571095,888.3494134570064,853.0189029471367,871.6801112199319,2085078554
2024-08-26,873.3299065121682,889.8148258588335,856.6943786909396,864.1266888805549,2588808155
2024-08-27,866.043437853863,879.1905913273222,802.2609344854718,809.0945430113934,2783392784
2024-08-28,817.0710304867825,827.0712103174155,784.1078488161802,800.3526879868441,2932401182
2024-08-29,809.7757392998756,828.5132422113093,778.1199276324332,788.1820516231674,2098251665
2024-09-01,759.3412562129015,762.838960791014,719.3420694948145,721.851043018105,1974170865
2024-09-02,722.6103051969549,760.0171726951667,714.6124120777313,758.0517677762691,2092221241
2024-09-03,762.4258621216723,774.5250380762009,720.475491431207,720.4944066267999,1787700523
