date,open,high,low,close,volume
2024-07-30,374799.6098580361,375934.17431783676,366565.8814291954,371370.10541772837,54430.0
2024-07-31,374384.33353900904,378005.6888580323,365067.34768152237,365563.43150138855,51520.0
2024-08-01,371636.5414463997,377169.7686327934,358284.7986887932,375933.38966264727,84200.0
2024-08-04,347611.82496643066,349824.0491104126,328408.4824295044,332960.6361236572,72710.0
2024-08-05,332629.7200256825,333479.2736844063,283109.6091171742,308808.4642710686,333460.0
2024-08-06,305458.07589740754,322508.27710189816,305386.8165982246,317034.8842646599,113890.0
2024-08-07,315886.0199628353,325014.32503623964,307706.2200100422,310650.3618698597,94520.0
2024-08-08,305661.1077747345,346983.43608498573,303853.633739233,342192.7147843838,109770.0
2024-08-11,335497.7560665131,339613.7152959824,321505.69720630645,323293.04217739106,41060.0
2024-08-12,322438.78330388066,332843.18779172894,316822.2172074318,325944.26305294037,79310.0
2024-08-13,323796.88143081666,335727.40601730347,319116.9820388794,330589.22783203126,62920.0
2024-08-14,331385.82028341293,336572.5252366066,319882.5355949402,321067.09937906265,64790.00000000001
2024-08-15,322019.02735562326,328169.2457230568,308666.5868011951,315571.52740831376,81470.0
2024-08-18,325462.47646293644,329461.44972438813,319721.4412416458,319777.24850292207,30820.0
2024-08-19,315934.6206269264,322165.65582871437,312832.8873062134,321475.9012596607,49190.0
2024-08-20,325784.23990364076,335980.627104187,321082.3868255615,323239.66253585817,69770.0
2024-08-21,323522.3295021057,338884.29471588135,322541.5102384567,335299.2879159927,91310.0
2024-08-22,341929.93606381415,343279.5793103695,334424.1528885841,337534.9296175957,74390.0
2024-08-25,351947.1166050911,356217.50066070555,349949.88239231106,352564.2241275787,41610.0
2024-08-26,353047.60744218825,354321.51067495346,345355.825886631,345383.8539560318,68890.0
2024-08-27,346073.4893363952,348107.00610427855,320489.84352073673,327449.6262615204,108530.0
2024-08-28,330537.0764457703,334835.5446594238,322118.68664069177,328258.79929733276,109470.0
2024-08-29,332187.9274733543,344137.22256908414,330948.7079659462,334136.2371621132,87190.0
2024-09-01,330806.4964849949,331272.0600850582,321027.97812366486,321495.2244837284,63950.0
2024-09-02,321795.76056575775,333630.14512958523,321103.98025722505,332043.3178958893,73180.0
2024-09-03,333957.5730057716,337718.8080311775,324374.89494104387,324617.1726926804,74770.0
2024-09-04,324360.84820404055,330106.6612060547,314440.51925525663,327085.9342998505,108440.0
2024-09-05,322751.8788842201,324690.48242406844,310358.0668794632,312799.97242965695,90360.0
2024-09-08,303119.69425649644,309451.1278995037,300215.05882759095,307036.7546354771,51990.0
2024-09-09,306399.37466049194,323647.60219774244,304877.0944692612,318582.0836303711,105330.0
2024-09-10,323043.5265861511,328560.89002790453,319474.2007344246,326381.2398290634,77650.0
2024-09-11,326657.59447193146,328572.60889248847,314974.81635255815,324961.34168686863,102150.0
2024-09-12,322552.32217502594,329014.00119152066,322519.1305450439,327047.2564725876,98420.0
2024-09-15,336717.50642337796,338861.4317687988,329546.5812562466,331907.14408421516,47010.0
2024-09-16,325424.6952023506,325854.54979634285,316627.2613606453,320399.08406567574,87600.0
2024-09-17,319106.74698343273,336077.54183864594,315911.46408634185,330596.3900650978,106300.0
2024-09-18,329347.4469294548,336747.46452746354,323390.88254893385,336668.8986568637,40990702891.0
2024-09-19,334389.7142394036,346437.7430814039,334165.7664880492,341382.75291109644,42710252573.0
